Sample_idx,Station,Depth,Classical T_r,Classical T_r err,MC T_r,MC T_r std,Classical zeta,Classical zeta err,MC zeta,MC zeta std,Classical omega,Classical omega err,MC omega,MC omega std,S
56,46.0,296.5428446,1.2245893182333203,0.3403940926237131,1.227672082722443,0.32423949186603074,0.0002057150681292,0.0001136938887322,0.00020617422962453328,0.00010750026393547303,-0.0201524112194136,0.0353224587321497,-0.019858974486341958,0.03372524015008659,34.82599779
57,46.0,494.3120733,1.328438780497818,0.050983688784865,1.3309065934852267,0.2042415464972053,7.683534223777158e-05,1.4484756823291817e-05,7.724838293150274e-05,5.777814722292824e-05,0.0154105863360406,0.0051875199538225,0.01564053498336141,0.020774479367956632,34.86986224
58,46.0,691.4833316,1.0431124659824105,0.021049557634592,1.044814233608216,0.20457020303400972,0.000320240446347,6.126808242008494e-06,0.00032153797452844193,5.975010629982773e-05,0.0327786231240471,0.0021448389232869,0.03288467748824823,0.020894486292258492,34.87472725
59,46.0,985.5203409,0.7505309876408505,0.095651957399115,0.7541146073505095,0.20985096634583586,0.0005278035933958,2.5172213280832105e-05,0.0005274826839047863,5.5024691519035495e-05,0.0501399242151593,0.0099918259077397,0.05041213701318017,0.021978077962896934,34.89054633
5,5.0,987.4908462,0.4418432441571582,0.2439730706154074,0.4454466943185326,0.20684107867060825,0.0001659604863578,6.739908861856314e-05,0.00016665530901990204,5.748400836795509e-05,0.0153143150235085,0.0248812713217309,0.015469092367076121,0.02121674424913042,34.90546993
60,46.0,2458.666699,-0.8756531526356206,0.2526973623355819,-0.873960690261332,0.24856430324213438,0.0002151583125421,8.830553184223647e-05,0.00021484361353692666,8.764296707452746e-05,-0.0644989222774331,0.0244062397741097,-0.06444320134537207,0.02393109926582792,34.9231682
61,46.0,2946.955137,-0.1134727726077038,0.4735239198954224,-0.11306575524200917,0.18316895045700549,0.0005277231652455,0.0001123080937299,0.000527497607766598,4.417349751994234e-05,0.0144263628106199,0.0469728961488336,0.014465343253533129,0.01803416446196649,34.92914867
6,5.0,1478.968168,-0.3040229020889007,0.1494892129235227,-0.3041520609669284,0.2280124461211653,4.9121703859820606e-05,3.2933358551861905e-05,4.878422718046001e-05,4.9237833493926706e-05,-0.0134269787596871,0.0152681775145214,-0.01352373028197517,0.023247647105980967,34.91538929
7,5.0,1969.315623,-0.3274920945171831,0.1782609086045629,-0.3253465211629462,0.20806788683712574,0.0001323415812265,5.2081031680852215e-05,0.00013261001923824313,6.114791051180909e-05,0.0020235680798402,0.0176133025584684,0.00220302158501094,0.02061126172069971,34.92129671
8,5.0,2458.758942,-0.3571397541391304,0.1875545675378685,-0.3584882909126133,0.16012725424487456,0.0004508462147019,5.484228064353592e-05,0.00045016708295505305,4.673584871211089e-05,0.0046476958527215,0.0182703551584072,0.0045486861738282345,0.015653509508853625,34.92824889
9,5.0,2947.597802,-0.5287982564808549,0.083649270168208,-0.5273261172408589,0.2947953070606879,0.0004223729223681,2.4579015219856936e-05,0.0004214581508849965,8.632647066761892e-05,-0.0107607805471217,0.0083501226647352,-0.010771684229579585,0.02948963940487043,34.93495735
